line_id,transaction_id,product_id,product_code,barcode,product_name,generic_name,quantity,unit_price,amount,reference_id,source
TXN-B-001561-L3076,TXN-B-001561,PRD-0134,PC-AUR0134,2000000013404,AURORA Glue Stick 9 V,Glue Stick 9 V,2.33,77.67,180.97,,SOURCE_B
TXN-B-001562-L3077,TXN-B-001562,PRD-0062,PC-AUR0062,2000000006208,AURORA Battery Pack 2000 MAH,Battery Pack 2000 MAH,7.25,70.05,507.86,,SOURCE_B
TXN-B-001563-L3078,TXN-B-001563,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,3.28,27.78,91.12,,SOURCE_B
TXN-B-001564-L3079,TXN-B-001564,PRD-0068,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,1.61,38.83,62.52,,SOURCE_B
TXN-B-001565-L3080,TXN-B-001565,PRD-0144,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,9.32,40.05,373.27,,SOURCE_B
TXN-B-001566-L3081,TXN-B-001566,PRD-0072,PC-NEX0072,2000000007205,NEXUS Mouse Pad 100 G,Mouse Pad 100 G,5.86,43.98,257.72,,SOURCE_B
TXN-B-001567-L3082,TXN-B-001567,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,5.43,2.08,11.29,,SOURCE_B
TXN-B-001568-L3083,TXN-B-001568,PRD-0010,PC-ZEN0010,2000000001005,ZENITH Laundry Detergent 1.5 V,Laundry Detergent 1.5 V,1.04,25.3,26.31,,SOURCE_B
TXN-B-001569-L3084,TXN-B-001569,PRD-0116,PC-AUR0116,2000000011608,AURORA Can Opener 500 MG,Can Opener 500 MG,5.07,80.59,408.59,,SOURCE_B
TXN-B-001570-L3085,TXN-B-001570,PRD-0001,PC-ZEN0001,2000000000107,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,7.84,34.59,271.19,,SOURCE_B
TXN-B-001571-L3086,TXN-B-001571,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,4.5,12.26,55.17,,SOURCE_B
TXN-B-001572-L3087,TXN-B-001572,PRD-0088,PC-ZEN0088,2000000008806,ZENITH Face Cream 30 CM,Face Cream 30 CM,2.93,2.66,7.79,,SOURCE_B
TXN-B-001573-L3088,TXN-B-001573,PRD-0129,PC-NEX0129,2000000012902,NEXUS Colored Pencil Set 750 ML,Colored Pencil Set 750 ML,2.47,94.86,234.3,,SOURCE_B
TXN-B-001574-L3089,TXN-B-001574,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,6.08,38.75,235.6,,SOURCE_B
TXN-B-001575-L3090,TXN-B-001575,PRD-0003,PC-NEX0003,2000000000305,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,9.09,116.68,1060.62,,SOURCE_B
TXN-B-001576-L3193,TXN-B-001576,PRD-0055,PC-ZEN0055,2000000005508,ZENITH Phone Case 250 MG,Phone Case 250 MG,1.51,52.62,79.46,TXN-B-001576,SOURCE_B
TXN-B-001577-L3196,TXN-B-001577,PRD-0142,PC-ZEN0142,2000000014203,ZENITH Marker Set 750 ML,Marker Set 750 ML,4.02,33.77,135.76,TXN-B-001577,SOURCE_B
TXN-B-001578-L3199,TXN-B-001578,PRD-0032,PC-AUR0032,2000000003207,AURORA Binder Clip Box 3 V,Binder Clip Box 3 V,2.38,78.97,187.95,TXN-B-001578,SOURCE_B
TXN-B-001579-L3202,TXN-B-001579,PRD-0057,PC-NEX0057,2000000005706,NEXUS Phone Case 1 L,Phone Case 1 L,7.72,31.73,244.96,TXN-B-001579,SOURCE_B
TXN-B-001580-L3205,TXN-B-001580,PRD-0106,PC-ZEN0106,2000000010601,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,3.08,23.7,73.0,TXN-B-001580,SOURCE_B
TXN-B-001581-L3208,TXN-B-001581,PRD-0091,PC-ZEN0091,2000000009100,ZENITH Hair Gel 1.5 L,Hair Gel 1.5 L,2.15,87.74,188.64,TXN-B-001581,SOURCE_B
TXN-B-001582-L3211,TXN-B-001582,PRD-0140,PC-AUR0140,2000000014005,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,2.7,111.85,302.0,TXN-B-001582,SOURCE_B
TXN-B-001583-L3214,TXN-B-001583,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,7.57,27.78,210.29,TXN-B-001583,SOURCE_B
TXN-B-001584-L3217,TXN-B-001584,PRD-0131,PC-AUR0131,2000000013107,AURORA Ruler Set 60 CM,Ruler Set 60 CM,4.51,15.08,68.01,TXN-B-001584,SOURCE_B
TXN-B-001585-L3220,TXN-B-001585,PRD-0060,PC-NEX0060,2000000006000,NEXUS Screen Protector 10 IN,Screen Protector 10 IN,1.22,85.32,104.09,TXN-B-001585,SOURCE_B
TXN-B-001586-L3223,TXN-B-001586,PRD-0092,PC-AUR0092,2000000009209,AURORA Hair Gel 100 MG,Hair Gel 100 MG,8.63,64.67,558.1,TXN-B-001586,SOURCE_B
TXN-B-001587-L3226,TXN-B-001587,PRD-0124,PC-ZEN0124,2000000012407,ZENITH Sketch Pad 500 MG,Sketch Pad 500 MG,9.22,47.5,437.95,TXN-B-001587,SOURCE_B
TXN-B-001588-L3229,TXN-B-001588,PRD-0142,PC-ZEN0142,2000000014203,ZENITH Marker Set 750 ML,Marker Set 750 ML,3.9,33.77,131.7,TXN-B-001588,SOURCE_B
TXN-B-001589-L3232,TXN-B-001589,PRD-0113,PC-AUR0113,2000000011301,AURORA Kitchen Towel 20 W,Kitchen Towel 20 W,6.31,71.36,450.28,TXN-B-001589,SOURCE_B
TXN-B-001590-L3235,TXN-B-001590,PRD-0059,PC-AUR0059,2000000005904,AURORA Screen Protector 45 CM,Screen Protector 45 CM,4.35,61.8,268.83,TXN-B-001590,SOURCE_B
TXN-B-001591-L3238,TXN-B-001591,PRD-0098,PC-AUR0098,2000000009803,AURORA Cutting Board 10 IN,Cutting Board 10 IN,7.5,17.09,128.18,TXN-B-001591,SOURCE_B
TXN-B-001592-L3241,TXN-B-001592,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,4.08,71.22,290.58,TXN-B-001592,SOURCE_B
TXN-B-001593-L3244,TXN-B-001593,PRD-0108,PC-NEX0108,2000000010809,NEXUS Spatula Set 500 MG,Spatula Set 500 MG,3.66,103.62,379.25,TXN-B-001593,SOURCE_B
TXN-B-001594-L3247,TXN-B-001594,PRD-0141,PC-NEX0141,2000000014104,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,7.28,34.77,253.13,TXN-B-001594,SOURCE_B
TXN-B-001595-L3250,TXN-B-001595,PRD-0085,PC-ZEN0085,2000000008509,ZENITH Deodorant 200 G,Deodorant 200 G,7.67,86.39,662.61,TXN-B-001595,SOURCE_B
TXN-B-001596-L3253,TXN-B-001596,PRD-0109,PC-ZEN0109,2000000010908,ZENITH Storage Container 20 W,Storage Container 20 W,8.01,89.13,713.93,TXN-B-001596,SOURCE_B
TXN-B-001597-L3256,TXN-B-001597,PRD-0051,PC-NEX0051,2000000005102,NEXUS USB Cable 500 MG,USB Cable 500 MG,3.7,94.26,348.76,TXN-B-001597,SOURCE_B
TXN-B-001598-L3259,TXN-B-001598,PRD-0012,PC-NEX0012,2000000001203,NEXUS Laundry Detergent 3 V,Laundry Detergent 3 V,5.96,22.27,132.73,TXN-B-001598,SOURCE_B
TXN-B-001599-L3262,TXN-B-001599,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,2.97,38.75,115.09,TXN-B-001599,SOURCE_B
TXN-B-001600-L3265,TXN-B-001600,PRD-0096,PC-NEX0096,2000000009605,NEXUS Lotion 1 KG,Lotion 1 KG,6.58,25.67,168.91,TXN-B-001600,SOURCE_B
TXN-B-001601-L3268,TXN-B-001601,PRD-0148,PC-ZEN0148,2000000014807,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,2.02,116.97,236.28,TXN-B-001601,SOURCE_B
TXN-B-001602-L3271,TXN-B-001602,PRD-0006,PC-NEX0006,2000000000602,NEXUS Glass Spray 9 V,Glass Spray 9 V,3.66,84.09,307.77,TXN-B-001602,SOURCE_B
TXN-B-001603-L3274,TXN-B-001603,PRD-0056,PC-AUR0056,2000000005607,AURORA Phone Case 20 W,Phone Case 20 W,8.72,16.68,145.45,TXN-B-001603,SOURCE_B
TXN-B-001604-L3277,TXN-B-001604,PRD-0123,PC-NEX0123,2000000012308,NEXUS Notebook 3 V,Notebook 3 V,5.8,15.38,89.2,TXN-B-001604,SOURCE_B
TXN-B-001605-L3280,TXN-B-001605,PRD-0054,PC-NEX0054,2000000005409,NEXUS Power Adapter 500 ML,Power Adapter 500 ML,8.93,16.51,147.43,TXN-B-001605,SOURCE_B
TXN-B-001606-L3283,TXN-B-001606,PRD-0106,PC-ZEN0106,2000000010601,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,2.29,23.7,54.27,TXN-B-001606,SOURCE_B
TXN-B-001607-L3286,TXN-B-001607,PRD-0014,PC-AUR0014,2000000001401,AURORA Fabric Softener 250 MG,Fabric Softener 250 MG,5.85,111.99,655.14,TXN-B-001607,SOURCE_B
TXN-B-001608-L3289,TXN-B-001608,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,9.36,97.97,917.0,TXN-B-001608,SOURCE_B
TXN-B-001609-L3292,TXN-B-001609,PRD-0103,PC-ZEN0103,2000000010304,ZENITH Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,3.01,7.51,22.61,TXN-B-001609,SOURCE_B
TXN-B-001610-L3295,TXN-B-001610,PRD-0084,PC-NEX0084,2000000008400,NEXUS Toothpaste 15 W,Toothpaste 15 W,8.82,33.06,291.59,TXN-B-001610,SOURCE_B
TXN-B-001611-L3298,TXN-B-001611,PRD-0078,PC-NEX0078,2000000007809,NEXUS Shampoo 500 ML,Shampoo 500 ML,4.94,118.47,585.24,TXN-B-001611,SOURCE_B
TXN-B-001612-L3301,TXN-B-001612,PRD-0066,PC-NEX0066,2000000006604,NEXUS Charging Dock 5000 MAH,Charging Dock 5000 MAH,9.74,55.19,537.55,TXN-B-001612,SOURCE_B
TXN-B-001613-L3304,TXN-B-001613,PRD-0132,PC-NEX0132,2000000013206,NEXUS Ruler Set 60 CM,Ruler Set 60 CM,2.9,20.73,60.12,TXN-B-001613,SOURCE_B
TXN-B-001614-L3307,TXN-B-001614,PRD-0078,PC-NEX0078,2000000007809,NEXUS Shampoo 500 ML,Shampoo 500 ML,7.08,118.47,838.77,TXN-B-001614,SOURCE_B
TXN-B-001615-L3310,TXN-B-001615,PRD-0098,PC-AUR0098,2000000009803,AURORA Cutting Board 10 IN,Cutting Board 10 IN,3.04,17.09,51.95,TXN-B-001615,SOURCE_B
TXN-B-001616-L3313,TXN-B-001616,PRD-0012,PC-NEX0012,2000000001203,NEXUS Laundry Detergent 3 V,Laundry Detergent 3 V,7.06,22.27,157.23,TXN-B-001616,SOURCE_B
TXN-B-001617-L3316,TXN-B-001617,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,8.27,71.22,588.99,TXN-B-001617,SOURCE_B
TXN-B-001618-L3319,TXN-B-001618,PRD-0102,PC-NEX0102,2000000010205,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,4.35,58.6,254.91,TXN-B-001618,SOURCE_B
TXN-B-001619-L3322,TXN-B-001619,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,3.76,71.22,267.79,TXN-B-001619,SOURCE_B
TXN-B-001620-L3325,TXN-B-001620,PRD-0022,PC-ZEN0022,2000000002200,ZENITH Floor Polish 2000 MAH,Floor Polish 2000 MAH,1.05,5.92,6.22,TXN-B-001620,SOURCE_B
TXN-B-001621-L3328,TXN-B-001621,PRD-0018,PC-NEX0018,2000000001807,NEXUS Surface Wipes 500 MG,Surface Wipes 500 MG,4.91,39.31,193.01,TXN-B-001621,SOURCE_B
TXN-B-001622-L3331,TXN-B-001622,PRD-0085,PC-ZEN0085,2000000008509,ZENITH Deodorant 200 G,Deodorant 200 G,5.08,86.39,438.86,TXN-B-001622,SOURCE_B
TXN-B-001623-L3334,TXN-B-001623,PRD-0004,PC-ZEN0004,2000000000404,ZENITH Glass Spray 750 ML,Glass Spray 750 ML,4.76,100.37,477.76,TXN-B-001623,SOURCE_B
TXN-B-001624-L3337,TXN-B-001624,PRD-0044,PC-AUR0044,2000000004402,AURORA Whiteboard Marker 12 IN,Whiteboard Marker 12 IN,8.3,38.93,323.12,TXN-B-001624,SOURCE_B
TXN-B-001625-L3340,TXN-B-001625,PRD-0017,PC-AUR0017,2000000001708,AURORA Surface Wipes 9 V,Surface Wipes 9 V,3.33,80.73,268.83,TXN-B-001625,SOURCE_B
TXN-B-001626-L3343,TXN-B-001626,PRD-0070,PC-ZEN0070,2000000007007,ZENITH Mouse Pad 200 G,Mouse Pad 200 G,2.34,113.79,266.27,TXN-B-001626,SOURCE_B
TXN-B-001627-L3346,TXN-B-001627,PRD-0059,PC-AUR0059,2000000005904,AURORA Screen Protector 45 CM,Screen Protector 45 CM,7.42,61.8,458.56,TXN-B-001627,SOURCE_B
TXN-B-001628-L3349,TXN-B-001628,PRD-0139,PC-ZEN0139,2000000013909,ZENITH Eraser Pack 500 G,Eraser Pack 500 G,7.66,45.39,347.69,TXN-B-001628,SOURCE_B
TXN-B-001629-L3352,TXN-B-001629,PRD-0140,PC-AUR0140,2000000014005,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,6.56,111.85,733.74,TXN-B-001629,SOURCE_B
TXN-B-001630-L3355,TXN-B-001630,PRD-0045,PC-NEX0045,2000000004501,NEXUS Whiteboard Marker 45 CM,Whiteboard Marker 45 CM,6.51,29.55,192.37,TXN-B-001630,SOURCE_B
TXN-B-001631-L3357,TXN-B-001631,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,8.25,44.62,368.11,TXN-B-001631,SOURCE_B
TXN-B-001632-L3359,TXN-B-001632,PRD-0071,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,11.93,17.32,206.63,TXN-B-001632,SOURCE_B
TXN-B-001633-L3361,TXN-B-001633,PRD-0042,PC-NEX0042,2000000004204,NEXUS File Folder Pack 500 G,File Folder Pack 500 G,7.5,68.11,510.82,TXN-B-001633,SOURCE_B
TXN-B-001634-L3363,TXN-B-001634,PRD-0146,PC-AUR0146,2000000014609,AURORA Screwdriver Set 500 ML,Screwdriver Set 500 ML,12.86,91.46,1176.18,TXN-B-001634,SOURCE_B
TXN-B-001635-L3365,TXN-B-001635,PRD-0049,PC-ZEN0049,2000000004907,ZENITH USB Cable 1 KG,USB Cable 1 KG,7.67,50.47,387.1,TXN-B-001635,SOURCE_B
TXN-B-001636-L3367,TXN-B-001636,PRD-0045,PC-NEX0045,2000000004501,NEXUS Whiteboard Marker 45 CM,Whiteboard Marker 45 CM,9.93,29.55,293.43,TXN-B-001636,SOURCE_B
TXN-B-001637-L3369,TXN-B-001637,PRD-0007,PC-ZEN0007,2000000000701,ZENITH Dish Liquid 5000 MAH,Dish Liquid 5000 MAH,8.25,57.78,476.69,TXN-B-001637,SOURCE_B
TXN-B-001638-L3371,TXN-B-001638,PRD-0029,PC-AUR0029,2000000002903,AURORA Highlighter Set 9 V,Highlighter Set 9 V,10.1,26.14,264.01,TXN-B-001638,SOURCE_B
TXN-B-001639-L3373,TXN-B-001639,PRD-0069,PC-NEX0069,2000000006901,NEXUS HDMI Cable 1.5 L,HDMI Cable 1.5 L,11.3,45.41,513.13,TXN-B-001639,SOURCE_B
TXN-B-001640-L3375,TXN-B-001640,PRD-0031,PC-ZEN0031,2000000003108,ZENITH Binder Clip Box 3 V,Binder Clip Box 3 V,12.2,57.71,704.06,TXN-B-001640,SOURCE_B
TXN-B-001641-L3377,TXN-B-001641,PRD-0049,PC-ZEN0049,2000000004907,ZENITH USB Cable 1 KG,USB Cable 1 KG,6.44,50.47,325.03,TXN-B-001641,SOURCE_B
TXN-B-001642-L3379,TXN-B-001642,PRD-0088,PC-ZEN0088,2000000008806,ZENITH Face Cream 30 CM,Face Cream 30 CM,7.62,2.66,20.27,TXN-B-001642,SOURCE_B
TXN-B-001643-L3381,TXN-B-001643,PRD-0077,PC-AUR0077,2000000007700,AURORA Shampoo 1 KG,Shampoo 1 KG,5.01,106.6,534.07,TXN-B-001643,SOURCE_B
TXN-B-001644-L3383,TXN-B-001644,PRD-0031,PC-ZEN0031,2000000003108,ZENITH Binder Clip Box 3 V,Binder Clip Box 3 V,14.69,57.71,847.76,TXN-B-001644,SOURCE_B
TXN-B-001645-L3385,TXN-B-001645,PRD-0050,PC-AUR0050,2000000005003,AURORA USB Cable 10000 MAH,USB Cable 10000 MAH,14.46,3.09,44.68,TXN-B-001645,SOURCE_B
TXN-B-001646-L3387,TXN-B-001646,PRD-0078,PC-NEX0078,2000000007809,NEXUS Shampoo 500 ML,Shampoo 500 ML,13.29,118.47,1574.47,TXN-B-001646,SOURCE_B
TXN-B-001647-L3389,TXN-B-001647,PRD-0124,PC-ZEN0124,2000000012407,ZENITH Sketch Pad 500 MG,Sketch Pad 500 MG,12.87,47.5,611.32,TXN-B-001647,SOURCE_B
TXN-B-001648-L3391,TXN-B-001648,PRD-0130,PC-ZEN0130,2000000013008,ZENITH Ruler Set 45 CM,Ruler Set 45 CM,5.6,90.87,508.87,TXN-B-001648,SOURCE_B
TXN-B-001649-L3393,TXN-B-001649,PRD-0098,PC-AUR0098,2000000009803,AURORA Cutting Board 10 IN,Cutting Board 10 IN,5.09,17.09,86.99,TXN-B-001649,SOURCE_B
TXN-B-001650-L3395,TXN-B-001650,PRD-0035,PC-AUR0035,2000000003504,AURORA Stapler 10 W,Stapler 10 W,5.51,17.34,95.54,TXN-B-001650,SOURCE_B
TXN-B-001651-L3397,TXN-B-001651,PRD-0023,PC-AUR0023,2000000002309,AURORA Floor Polish 100 MG,Floor Polish 100 MG,6.92,52.05,360.19,TXN-B-001651,SOURCE_B
TXN-B-001652-L3399,TXN-B-001652,PRD-0122,PC-AUR0122,2000000012209,AURORA Notebook 5000 MAH,Notebook 5000 MAH,6.91,31.9,220.43,TXN-B-001652,SOURCE_B
TXN-B-001653-L3401,TXN-B-001653,PRD-0112,PC-ZEN0112,2000000011202,ZENITH Kitchen Towel 30 CM,Kitchen Towel 30 CM,10.67,100.54,1072.76,TXN-B-001653,SOURCE_B
TXN-B-001654-L3403,TXN-B-001654,PRD-0068,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,14.61,38.83,567.31,TXN-B-001654,SOURCE_B
TXN-B-001655-L3405,TXN-B-001655,PRD-0001,PC-ZEN0001,2000000000107,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,8.46,34.59,292.63,TXN-B-001655,SOURCE_B
TXN-B-001656-L3407,TXN-B-001656,PRD-0101,PC-AUR0101,2000000010106,AURORA Mixing Bowl Set 100 MG,Mixing Bowl Set 100 MG,14.48,113.58,1644.64,TXN-B-001656,SOURCE_B
TXN-B-001657-L3409,TXN-B-001657,PRD-0052,PC-ZEN0052,2000000005201,ZENITH Power Adapter 20 W,Power Adapter 20 W,5.61,45.35,254.41,TXN-B-001657,SOURCE_B
TXN-B-001658-L3411,TXN-B-001658,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,5.9,44.62,263.26,TXN-B-001658,SOURCE_B
TXN-B-001659-L3413,TXN-B-001659,PRD-0009,PC-NEX0009,2000000000909,NEXUS Dish Liquid 10 W,Dish Liquid 10 W,5.66,102.05,577.6,TXN-B-001659,SOURCE_B
TXN-B-001660-L3415,TXN-B-001660,PRD-0084,PC-NEX0084,2000000008400,NEXUS Toothpaste 15 W,Toothpaste 15 W,9.21,33.06,304.48,TXN-B-001660,SOURCE_B
TXN-B-001661-L3417,TXN-B-001661,PRD-0074,PC-AUR0074,2000000007403,AURORA Hand Soap 1.5 V,Hand Soap 1.5 V,6.04,72.37,437.11,TXN-B-001661,SOURCE_B
TXN-B-001662-L3419,TXN-B-001662,PRD-0035,PC-AUR0035,2000000003504,AURORA Stapler 10 W,Stapler 10 W,8.82,17.34,152.94,TXN-B-001662,SOURCE_B
TXN-B-001663-L3421,TXN-B-001663,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,9.87,12.26,121.01,TXN-B-001663,SOURCE_B
TXN-B-001664-L3423,TXN-B-001664,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,9.13,38.75,353.79,TXN-B-001664,SOURCE_B
TXN-B-001665-L3425,TXN-B-001665,PRD-0089,PC-AUR0089,2000000008905,AURORA Face Cream 500 ML,Face Cream 500 ML,10.67,50.06,534.14,TXN-B-001665,SOURCE_B
TXN-B-001666-L3427,TXN-B-001666,PRD-0071,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,13.72,17.32,237.63,TXN-B-001666,SOURCE_B
TXN-B-001667-L3429,TXN-B-001667,PRD-0126,PC-NEX0126,2000000012605,NEXUS Sketch Pad 250 ML,Sketch Pad 250 ML,6.95,82.01,569.97,TXN-B-001667,SOURCE_B
TXN-B-001668-L3431,TXN-B-001668,PRD-0078,PC-NEX0078,2000000007809,NEXUS Shampoo 500 ML,Shampoo 500 ML,9.07,118.47,1074.52,TXN-B-001668,SOURCE_B
TXN-B-001669-L3433,TXN-B-001669,PRD-0051,PC-NEX0051,2000000005102,NEXUS USB Cable 500 MG,USB Cable 500 MG,8.06,94.26,759.74,TXN-B-001669,SOURCE_B
TXN-B-001670-L3435,TXN-B-001670,PRD-0074,PC-AUR0074,2000000007403,AURORA Hand Soap 1.5 V,Hand Soap 1.5 V,5.67,72.37,410.34,TXN-B-001670,SOURCE_B
TXN-B-001671-L3437,TXN-B-001671,PRD-0031,PC-ZEN0031,2000000003108,ZENITH Binder Clip Box 3 V,Binder Clip Box 3 V,7.2,57.71,415.51,TXN-B-001671,SOURCE_B
TXN-B-001672-L3439,TXN-B-001672,PRD-0145,PC-ZEN0145,2000000014500,ZENITH Screwdriver Set 10 W,Screwdriver Set 10 W,12.66,31.94,404.36,TXN-B-001672,SOURCE_B
TXN-B-001673-L3441,TXN-B-001673,PRD-0138,PC-NEX0138,2000000013800,NEXUS Scissors 500 MG,Scissors 500 MG,13.74,96.35,1323.85,TXN-B-001673,SOURCE_B
TXN-B-001674-L3443,TXN-B-001674,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,13.55,31.89,432.11,TXN-B-001674,SOURCE_B
TXN-B-001675-L3445,TXN-B-001675,PRD-0010,PC-ZEN0010,2000000001005,ZENITH Laundry Detergent 1.5 V,Laundry Detergent 1.5 V,8.11,25.3,205.18,TXN-B-001675,SOURCE_B
TXN-B-001676-L3447,TXN-B-001676,PRD-0122,PC-AUR0122,2000000012209,AURORA Notebook 5000 MAH,Notebook 5000 MAH,5.57,31.9,177.68,TXN-B-001676,SOURCE_B
TXN-B-001677-L3449,TXN-B-001677,PRD-0096,PC-NEX0096,2000000009605,NEXUS Lotion 1 KG,Lotion 1 KG,8.0,25.67,205.36,TXN-B-001677,SOURCE_B
TXN-B-001678-L3451,TXN-B-001678,PRD-0146,PC-AUR0146,2000000014609,AURORA Screwdriver Set 500 ML,Screwdriver Set 500 ML,13.91,91.46,1272.21,TXN-B-001678,SOURCE_B
TXN-B-001679-L3453,TXN-B-001679,PRD-0148,PC-ZEN0148,2000000014807,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,9.95,116.97,1163.85,TXN-B-001679,SOURCE_B
TXN-B-001680-L3455,TXN-B-001680,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,11.48,97.97,1124.7,TXN-B-001680,SOURCE_B
TXN-B-001681-L3457,TXN-B-001681,PRD-0121,PC-ZEN0121,2000000012100,ZENITH Notebook 1 L,Notebook 1 L,10.63,21.42,227.69,TXN-B-001681,SOURCE_B
TXN-B-001682-L3459,TXN-B-001682,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,5.1,71.22,363.22,TXN-B-001682,SOURCE_B
TXN-B-001683-L3461,TXN-B-001683,PRD-0087,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,14.47,116.64,1687.78,TXN-B-001683,SOURCE_B
TXN-B-001684-L3463,TXN-B-001684,PRD-0058,PC-ZEN0058,2000000005805,ZENITH Screen Protector 3 V,Screen Protector 3 V,7.06,72.97,515.17,TXN-B-001684,SOURCE_B
TXN-B-001685-L3465,TXN-B-001685,PRD-0112,PC-ZEN0112,2000000011202,ZENITH Kitchen Towel 30 CM,Kitchen Towel 30 CM,9.34,100.54,939.04,TXN-B-001685,SOURCE_B
TXN-B-001686-L3467,TXN-B-001686,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,12.01,31.89,383.0,TXN-B-001686,SOURCE_B
TXN-B-001687-L3469,TXN-B-001687,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,6.62,27.78,183.9,TXN-B-001687,SOURCE_B
TXN-B-001688-L3471,TXN-B-001688,PRD-0129,PC-NEX0129,2000000012902,NEXUS Colored Pencil Set 750 ML,Colored Pencil Set 750 ML,10.51,94.86,996.98,TXN-B-001688,SOURCE_B
TXN-B-001689-L3473,TXN-B-001689,PRD-0068,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,12.31,38.83,478.0,TXN-B-001689,SOURCE_B
TXN-B-001690-L3475,TXN-B-001690,PRD-0085,PC-ZEN0085,2000000008509,ZENITH Deodorant 200 G,Deodorant 200 G,11.65,86.39,1006.44,TXN-B-001690,SOURCE_B
TXN-B-001691-L3477,TXN-B-001691,PRD-0117,PC-NEX0117,2000000011707,NEXUS Can Opener 5 W,Can Opener 5 W,11.19,60.46,676.55,TXN-B-001691,SOURCE_B
TXN-B-001692-L3479,TXN-B-001692,PRD-0119,PC-AUR0119,2000000011905,AURORA Peeler 100 MG,Peeler 100 MG,11.88,13.3,158.0,TXN-B-001692,SOURCE_B
TXN-B-001693-L3481,TXN-B-001693,PRD-0144,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,7.31,40.05,292.77,TXN-B-001693,SOURCE_B
TXN-B-001694-L3483,TXN-B-001694,PRD-0051,PC-NEX0051,2000000005102,NEXUS USB Cable 500 MG,USB Cable 500 MG,3.1,94.26,292.21,TXN-B-001694,SOURCE_B
TXN-B-001695-L3485,TXN-B-001695,PRD-0119,PC-AUR0119,2000000011905,AURORA Peeler 100 MG,Peeler 100 MG,10.38,13.3,138.05,TXN-B-001695,SOURCE_B
TXN-B-001696-L3487,TXN-B-001696,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,4.66,31.89,148.61,TXN-B-001696,SOURCE_B
TXN-B-001697-L3489,TXN-B-001697,PRD-0150,PC-NEX0150,2000000015002,NEXUS Wrench Set 9 V,Wrench Set 9 V,4.17,89.01,371.17,TXN-B-001697,SOURCE_B
