transaction_id,branch_id,employee_id,transaction_date,transaction_type,total_amount,source
TXN-A-000951,BR-005,EMP-0018,2026-02-02,SALE,272.65,SOURCE_A
TXN-A-000952,BR-003,EMP-0022,2026-01-07,SALE,39.66,SOURCE_A
TXN-A-000953,BR-005,EMP-0024,2026-01-15,SALE,304.93,SOURCE_A
TXN-A-000954,BR-006,EMP-0008,2026-02-02,SALE,704.24,SOURCE_A
TXN-A-000955,BR-004,EMP-0001,2026-04-24,SALE,364.16,SOURCE_A
TXN-A-000956,BR-002,EMP-0029,2026-04-22,SALE,1072.86,SOURCE_A
TXN-A-000957,BR-005,EMP-0002,2026-03-26,SALE,425.01,SOURCE_A
TXN-A-000958,BR-003,EMP-0032,2026-02-02,SALE,482.82,SOURCE_A
TXN-A-000959,BR-007,EMP-0018,2026-03-27,SALE,114.96,SOURCE_A
TXN-A-000960,BR-001,EMP-0002,2026-02-14,SALE,495.17,SOURCE_A
TXN-A-000961,BR-002,EMP-0005,2026-04-15,SALE,55.34,SOURCE_A
TXN-A-000962,BR-002,EMP-0014,2026-03-09,SALE,359.89,SOURCE_A
TXN-A-000963,BR-007,EMP-0014,2026-03-22,SALE,329.37,SOURCE_A
TXN-A-000964,BR-007,EMP-0019,2026-04-19,SALE,84.61,SOURCE_A
TXN-A-000965,BR-002,EMP-0010,2026-04-19,SALE,526.36,SOURCE_A
TXN-A-000966,BR-007,EMP-0015,2026-03-01,SALE,185.85,SOURCE_A
TXN-A-000967,BR-007,EMP-0002,2026-04-01,SALE,103.0,SOURCE_A
TXN-A-000968,BR-007,EMP-0008,2026-02-23,SALE,83.07,SOURCE_A
TXN-A-000969,BR-001,EMP-0027,2026-03-12,SALE,682.54,SOURCE_A
TXN-A-000970,BR-005,EMP-0007,2026-04-16,SALE,505.2,SOURCE_A
TXN-A-000971,BR-003,EMP-0023,2026-01-28,SALE,138.9,SOURCE_A
TXN-A-000972,BR-004,EMP-0003,2026-02-13,SALE,38.53,SOURCE_A
TXN-A-000973,BR-003,EMP-0015,2026-03-27,SALE,178.38,SOURCE_A
TXN-A-000974,BR-008,EMP-0014,2026-02-07,SALE,537.85,SOURCE_A
TXN-A-000975,BR-010,EMP-0022,2026-01-07,SALE,265.64,SOURCE_A
TXN-A-000976,BR-006,EMP-0018,2026-02-21,SALE,605.61,SOURCE_A
TXN-A-000977,BR-001,EMP-0024,2026-03-23,SALE,674.97,SOURCE_A
TXN-A-000978,BR-004,EMP-0027,2026-02-17,SALE,172.7,SOURCE_A
TXN-A-000979,BR-009,EMP-0031,2026-01-25,SALE,37.41,SOURCE_A
TXN-A-000980,BR-004,EMP-0025,2026-01-22,SALE,1005.1,SOURCE_A
TXN-A-000981,BR-002,EMP-0019,2026-01-12,SALE,70.36,SOURCE_A
TXN-A-000982,BR-009,EMP-0012,2026-02-27,SALE,113.31,SOURCE_A
TXN-A-000983,BR-001,EMP-0008,2026-02-21,SALE,103.74,SOURCE_A
TXN-A-000984,BR-002,EMP-0019,2026-01-17,SALE,86.82,SOURCE_A
TXN-A-000985,BR-003,EMP-0018,2026-02-02,SALE,882.74,SOURCE_A
TXN-A-000986,BR-007,EMP-0018,2026-03-19,SALE,108.48,SOURCE_A
TXN-A-000987,BR-003,EMP-0004,2026-02-17,SALE,303.85,SOURCE_A
TXN-A-000988,BR-001,EMP-0017,2026-03-26,SALE,414.93,SOURCE_A
TXN-A-000989,BR-001,EMP-0013,2026-02-03,SALE,313.18,SOURCE_A
TXN-A-000990,BR-004,EMP-0005,2026-02-03,SALE,1061.67,SOURCE_A
TXN-A-000991,BR-006,EMP-0015,2026-01-13,SALE,191.06,SOURCE_A
TXN-A-000992,BR-010,EMP-0005,2026-01-26,SALE,838.93,SOURCE_A
TXN-A-000993,BR-008,EMP-0030,2026-01-11,SALE,596.8,SOURCE_A
TXN-A-000994,BR-004,EMP-0010,2026-04-18,SALE,521.07,SOURCE_A
TXN-A-000995,BR-006,EMP-0006,2026-02-08,SALE,443.52,SOURCE_A
TXN-A-000996,BR-010,EMP-0030,2026-02-06,SALE,245.45,SOURCE_A
TXN-A-000997,BR-009,EMP-0030,2026-02-01,SALE,263.68,SOURCE_A
TXN-A-000998,BR-009,EMP-0023,2026-04-02,SALE,766.8,SOURCE_A
TXN-A-000999,BR-010,EMP-0023,2026-04-10,SALE,497.7,SOURCE_A
TXN-A-001000,BR-010,EMP-0025,2026-04-12,SALE,92.54,SOURCE_A
TXN-A-001001,BR-010,EMP-0028,2026-03-05,SALE,130.88,SOURCE_A
TXN-A-001002,BR-002,EMP-0012,2026-04-18,SALE,245.64,SOURCE_A
TXN-A-001003,BR-004,EMP-0007,2026-04-18,SALE,298.49,SOURCE_A
TXN-A-001004,BR-005,EMP-0021,2026-02-21,SALE,960.35,SOURCE_A
TXN-A-001005,BR-007,EMP-0023,2026-04-11,SALE,242.44,SOURCE_A
TXN-A-001006,BR-008,EMP-0032,2026-01-21,SALE,16.4,SOURCE_A
TXN-A-001007,BR-006,EMP-0021,2026-02-27,SALE,197.65,SOURCE_A
TXN-A-001008,BR-003,EMP-0015,2026-04-13,SALE,25.29,SOURCE_A
TXN-A-001009,BR-004,EMP-0019,2026-04-02,SALE,316.71,SOURCE_A
TXN-A-001010,BR-001,EMP-0028,2026-01-20,SALE,608.34,SOURCE_A
TXN-A-001011,BR-008,EMP-0010,2026-01-09,SALE,213.98,SOURCE_A
TXN-A-001012,BR-009,EMP-0005,2026-01-19,SALE,116.04,SOURCE_A
TXN-A-001013,BR-008,EMP-0025,2026-02-17,SALE,533.97,SOURCE_A
TXN-A-001014,BR-003,EMP-0003,2026-02-02,SALE,150.12,SOURCE_A
TXN-A-001015,BR-008,EMP-0029,2026-03-26,SALE,199.67,SOURCE_A
TXN-A-001016,BR-007,EMP-0008,2026-04-13,SALE,441.52,SOURCE_A
TXN-A-001017,BR-007,EMP-0014,2026-04-03,SALE,751.63,SOURCE_A
TXN-A-001018,BR-006,EMP-0017,2026-02-15,SALE,99.94,SOURCE_A
TXN-A-001019,BR-010,EMP-0019,2026-04-06,SALE,257.33,SOURCE_A
TXN-A-001020,BR-001,EMP-0005,2026-03-27,SALE,156.31,SOURCE_A
TXN-A-001021,BR-001,EMP-0024,2026-03-26,SALE,208.44,SOURCE_A
TXN-A-001022,BR-006,EMP-0015,2026-04-15,SALE,43.68,SOURCE_A
TXN-A-001023,BR-003,EMP-0014,2026-03-02,SALE,328.2,SOURCE_A
TXN-A-001024,BR-009,EMP-0027,2026-02-09,SALE,224.75,SOURCE_A
TXN-A-001025,BR-005,EMP-0028,2026-03-01,SALE,1107.4,SOURCE_A
TXN-A-001026,BR-009,EMP-0005,2026-01-26,SALE,130.74,SOURCE_A
TXN-A-001027,BR-006,EMP-0031,2026-02-20,SALE,368.28,SOURCE_A
TXN-A-001028,BR-001,EMP-0030,2026-04-07,SALE,50.07,SOURCE_A
TXN-A-001029,BR-007,EMP-0015,2026-03-26,SALE,515.9,SOURCE_A
TXN-A-001030,BR-001,EMP-0027,2026-04-15,SALE,108.85,SOURCE_A
TXN-A-001031,BR-010,EMP-0028,2026-02-16,SALE,389.97,SOURCE_A
TXN-A-001032,BR-001,EMP-0030,2026-04-18,SALE,49.21,SOURCE_A
TXN-A-001033,BR-008,EMP-0011,2026-02-07,SALE,293.15,SOURCE_A
TXN-A-001034,BR-005,EMP-0008,2026-04-21,SALE,169.83,SOURCE_A
TXN-A-001035,BR-007,EMP-0024,2026-02-08,SALE,587.07,SOURCE_A
TXN-A-001036,BR-001,EMP-0009,2026-02-17,SALE,861.72,SOURCE_A
TXN-A-001037,BR-002,EMP-0006,2026-02-27,SALE,492.21,SOURCE_A
TXN-A-001038,BR-005,EMP-0028,2026-02-13,SALE,54.89,SOURCE_A
TXN-A-001039,BR-001,EMP-0018,2026-02-20,SALE,68.65,SOURCE_A
TXN-A-001040,BR-003,EMP-0032,2026-02-26,SALE,373.83,SOURCE_A
TXN-A-001041,BR-006,EMP-0006,2026-02-11,SALE,1046.87,SOURCE_A
TXN-A-001042,BR-009,EMP-0029,2026-04-03,SALE,670.6,SOURCE_A
TXN-A-001043,BR-002,EMP-0031,2026-03-22,SALE,14.63,SOURCE_A
TXN-A-001044,BR-010,EMP-0015,2026-01-20,SALE,265.11,SOURCE_A
TXN-A-001045,BR-007,EMP-0008,2026-04-03,SALE,231.14,SOURCE_A
TXN-A-001046,BR-008,EMP-0029,2026-01-08,SALE,163.24,SOURCE_A
TXN-A-001047,BR-004,EMP-0013,2026-01-07,SALE,194.22,SOURCE_A
TXN-A-001048,BR-010,EMP-0008,2026-04-28,SALE,76.08,SOURCE_A
TXN-A-001049,BR-001,EMP-0014,2026-01-05,SALE,327.75,SOURCE_A
TXN-A-001050,BR-003,EMP-0003,2026-02-03,SALE,5.75,SOURCE_A
TXN-A-001051,BR-007,EMP-0009,2026-04-10,SALE,754.16,SOURCE_A
TXN-A-001052,BR-009,EMP-0001,2026-03-13,SALE,93.88,SOURCE_A
TXN-A-001053,BR-008,EMP-0020,2026-04-27,SALE,339.75,SOURCE_A
TXN-A-001054,BR-005,EMP-0010,2026-01-05,SALE,281.09,SOURCE_A
TXN-A-001055,BR-005,EMP-0013,2026-02-10,SALE,7.71,SOURCE_A
TXN-A-001056,BR-009,EMP-0024,2026-04-19,SALE,26.39,SOURCE_A
TXN-A-001057,BR-009,EMP-0024,2026-03-20,SALE,158.18,SOURCE_A
TXN-A-001058,BR-010,EMP-0024,2026-03-05,SALE,139.13,SOURCE_A
TXN-A-001059,BR-009,EMP-0032,2026-03-11,SALE,380.53,SOURCE_A
TXN-A-001060,BR-002,EMP-0003,2026-02-20,SALE,278.92,SOURCE_A
TXN-A-001061,BR-002,EMP-0001,2026-03-17,SALE,233.22,SOURCE_A
TXN-A-001062,BR-002,EMP-0014,2026-02-22,SALE,263.53,SOURCE_A
TXN-A-001063,BR-002,EMP-0026,2026-01-03,SALE,350.53,SOURCE_A
TXN-A-001064,BR-002,EMP-0009,2026-03-06,SALE,220.62,SOURCE_A
TXN-A-001065,BR-003,EMP-0016,2026-04-12,SALE,187.69,SOURCE_A
TXN-A-001066,BR-003,EMP-0025,2026-01-10,SALE,107.07,SOURCE_A
TXN-A-001067,BR-003,EMP-0020,2026-03-06,SALE,247.9,SOURCE_A
TXN-A-001068,BR-005,EMP-0017,2026-01-12,SALE,386.3,SOURCE_A
TXN-A-001069,BR-007,EMP-0023,2026-04-10,SALE,42.45,SOURCE_A
TXN-A-001070,BR-006,EMP-0024,2026-04-17,SALE,297.47,SOURCE_A
TXN-A-001071,BR-005,EMP-0026,2026-03-04,SALE,684.74,SOURCE_A
TXN-A-001072,BR-009,EMP-0008,2026-04-07,SALE,18.72,SOURCE_A
TXN-A-001073,BR-001,EMP-0020,2026-02-12,SALE,259.69,SOURCE_A
TXN-A-001074,BR-006,EMP-0016,2026-01-28,SALE,140.74,SOURCE_A
TXN-A-001075,BR-009,EMP-0031,2026-01-17,SALE,76.71,SOURCE_A
TXN-A-001076,BR-005,EMP-0006,2026-01-07,SALE,187.02,SOURCE_A
TXN-A-001077,BR-007,EMP-0021,2026-04-20,SALE,268.44,SOURCE_A
TXN-A-001078,BR-008,EMP-0014,2026-04-28,SALE,301.58,SOURCE_A
TXN-A-001079,BR-003,EMP-0031,2026-02-07,SALE,313.5,SOURCE_A
TXN-A-001080,BR-001,EMP-0007,2026-03-13,SALE,126.51,SOURCE_A
TXN-A-001081,BR-006,EMP-0012,2026-02-25,SALE,829.63,SOURCE_A
TXN-A-001082,BR-005,EMP-0014,2026-03-15,SALE,540.04,SOURCE_A
TXN-A-001083,BR-001,EMP-0007,2026-02-05,SALE,211.13,SOURCE_A
TXN-A-001084,BR-008,EMP-0011,2026-03-10,SALE,416.77,SOURCE_A
TXN-A-001085,BR-009,EMP-0010,2026-01-21,SALE,486.44,SOURCE_A
TXN-A-001086,BR-001,EMP-0003,2026-02-19,SALE,202.53,SOURCE_A
TXN-A-001087,BR-010,EMP-0014,2026-03-17,SALE,502.56,SOURCE_A
TXN-A-001088,BR-002,EMP-0024,2026-03-17,SALE,159.58,SOURCE_A
TXN-A-001089,BR-006,EMP-0023,2026-02-08,SALE,277.26,SOURCE_A
TXN-A-001090,BR-002,EMP-0006,2026-03-25,SALE,317.48,SOURCE_A
TXN-A-001091,BR-004,EMP-0032,2026-03-09,SALE,61.98,SOURCE_A
TXN-A-001092,BR-008,EMP-0024,2026-01-08,SALE,154.33,SOURCE_A
TXN-A-001093,BR-003,EMP-0006,2026-01-09,SALE,203.3,SOURCE_A
TXN-A-001094,BR-006,EMP-0012,2026-04-27,SALE,395.18,SOURCE_A
TXN-A-001095,BR-002,EMP-0025,2026-03-09,SALE,890.45,SOURCE_A
TXN-A-001096,BR-007,EMP-0014,2026-04-07,SALE,494.15,SOURCE_A
TXN-A-001097,BR-007,EMP-0023,2026-03-18,SALE,15.02,SOURCE_A
TXN-A-001098,BR-001,EMP-0010,2026-01-26,SALE,233.74,SOURCE_A
TXN-A-001099,BR-002,EMP-0002,2026-01-10,SALE,197.92,SOURCE_A
TXN-A-001100,BR-006,EMP-0010,2026-01-27,SALE,454.65,SOURCE_A
TXN-A-001101,BR-001,EMP-0025,2026-01-08,SALE,422.25,SOURCE_A
TXN-A-001102,BR-006,EMP-0010,2026-02-22,SALE,16.12,SOURCE_A
TXN-A-001103,BR-007,EMP-0031,2026-04-15,SALE,230.84,SOURCE_A
TXN-A-001104,BR-004,EMP-0008,2026-04-06,SALE,781.69,SOURCE_A
TXN-A-001105,BR-002,EMP-0021,2026-03-01,SALE,109.8,SOURCE_A
TXN-A-001106,BR-006,EMP-0007,2026-04-17,SALE,192.12,SOURCE_A
TXN-A-001107,BR-010,EMP-0017,2026-03-16,SALE,268.46,SOURCE_A
TXN-A-001108,BR-010,EMP-0002,2026-02-23,SALE,29.52,SOURCE_A
TXN-A-001109,BR-004,EMP-0008,2026-01-23,SALE,234.69,SOURCE_A
TXN-A-001110,BR-008,EMP-0008,2026-03-21,SALE,33.2,SOURCE_A
TXN-A-001111,BR-004,EMP-0025,2026-03-04,SALE,125.66,SOURCE_A
TXN-A-001112,BR-007,EMP-0011,2026-01-06,SALE,180.84,SOURCE_A
TXN-A-001113,BR-001,EMP-0023,2026-01-14,SALE,1076.36,SOURCE_A
TXN-A-001114,BR-008,EMP-0001,2026-03-03,SALE,636.15,SOURCE_A
TXN-A-001115,BR-005,EMP-0026,2026-04-22,SALE,182.16,SOURCE_A
TXN-A-001116,BR-003,EMP-0026,2026-02-21,SALE,782.78,SOURCE_A
TXN-A-001117,BR-003,EMP-0001,2026-03-09,SALE,20.85,SOURCE_A
TXN-A-001118,BR-004,EMP-0030,2026-03-23,SALE,693.95,SOURCE_A
TXN-A-001119,BR-002,EMP-0023,2026-01-07,SALE,366.23,SOURCE_A
TXN-A-001120,BR-003,EMP-0013,2026-01-19,SALE,175.12,SOURCE_A
TXN-A-001121,BR-006,EMP-0013,2026-03-22,SALE,74.1,SOURCE_A
TXN-A-001122,BR-007,EMP-0013,2026-01-27,SALE,185.63,SOURCE_A
TXN-A-001123,BR-009,EMP-0028,2026-02-15,SALE,136.65,SOURCE_A
TXN-A-001124,BR-002,EMP-0007,2026-03-13,SALE,226.99,SOURCE_A
TXN-A-001125,BR-004,EMP-0013,2026-04-20,SALE,166.68,SOURCE_A
TXN-A-001126,BR-009,EMP-0008,2026-03-25,SALE,53.09,SOURCE_A
TXN-A-001127,BR-008,EMP-0014,2026-03-09,SALE,124.96,SOURCE_A
TXN-A-001128,BR-001,EMP-0002,2026-02-11,SALE,1165.23,SOURCE_A
TXN-A-001129,BR-010,EMP-0032,2026-04-28,SALE,181.4,SOURCE_A
TXN-A-001130,BR-002,EMP-0032,2026-02-21,SALE,118.85,SOURCE_A
TXN-A-001131,BR-005,EMP-0002,2026-03-16,SALE,316.99,SOURCE_A
TXN-A-001132,BR-002,EMP-0025,2026-04-16,SALE,262.71,SOURCE_A
TXN-A-001133,BR-005,EMP-0021,2026-03-15,SALE,107.23,SOURCE_A
TXN-A-001134,BR-010,EMP-0014,2026-04-16,SALE,555.58,SOURCE_A
TXN-A-001135,BR-002,EMP-0024,2026-04-08,SALE,152.75,SOURCE_A
TXN-A-001136,BR-001,EMP-0010,2026-02-04,SALE,992.17,SOURCE_A
TXN-A-001137,BR-009,EMP-0005,2026-04-02,SALE,886.99,SOURCE_A
TXN-A-001138,BR-001,EMP-0016,2026-01-07,SALE,45.29,SOURCE_A
TXN-A-001139,BR-007,EMP-0031,2026-04-26,SALE,161.02,SOURCE_A
TXN-A-001140,BR-001,EMP-0028,2026-02-21,SALE,107.38,SOURCE_A
TXN-A-001141,BR-003,EMP-0003,2026-04-22,SALE,53.36,SOURCE_A
TXN-A-001142,BR-001,EMP-0031,2026-01-14,SALE,538.84,SOURCE_A
TXN-A-001143,BR-006,EMP-0017,2026-03-03,SALE,396.23,SOURCE_A
TXN-A-001144,BR-007,EMP-0003,2026-01-18,SALE,305.37,SOURCE_A
TXN-A-001145,BR-003,EMP-0016,2026-04-18,SALE,625.28,SOURCE_A
TXN-A-001146,BR-008,EMP-0013,2026-01-27,SALE,575.92,SOURCE_A
TXN-A-001147,BR-008,EMP-0019,2026-01-16,SALE,138.81,SOURCE_A
TXN-A-001148,BR-006,EMP-0011,2026-02-05,SALE,50.23,SOURCE_A
TXN-A-001149,BR-009,EMP-0026,2026-02-20,SALE,85.93,SOURCE_A
TXN-A-001150,BR-003,EMP-0021,2026-01-16,SALE,257.27,SOURCE_A
TXN-A-001151,BR-002,EMP-0010,2026-02-16,SALE,251.89,SOURCE_A
TXN-A-001152,BR-008,EMP-0027,2026-04-15,SALE,265.8,SOURCE_A
TXN-A-001153,BR-004,EMP-0019,2026-02-01,SALE,316.09,SOURCE_A
TXN-A-001154,BR-002,EMP-0024,2026-04-08,SALE,138.9,SOURCE_A
TXN-A-001155,BR-005,EMP-0005,2026-02-15,SALE,340.94,SOURCE_A
TXN-A-001156,BR-004,EMP-0019,2026-01-02,SALE,206.01,SOURCE_A
TXN-A-001157,BR-009,EMP-0013,2026-01-21,SALE,136.78,SOURCE_A
TXN-A-001158,BR-006,EMP-0031,2026-01-08,SALE,242.53,SOURCE_A
TXN-A-001159,BR-008,EMP-0014,2026-01-22,SALE,195.06,SOURCE_A
TXN-A-001160,BR-004,EMP-0006,2026-02-24,SALE,107.96,SOURCE_A
TXN-A-001161,BR-010,EMP-0016,2026-04-01,SALE,81.13,SOURCE_A
TXN-A-001162,BR-001,EMP-0002,2026-01-11,SALE,7.72,SOURCE_A
TXN-A-001163,BR-005,EMP-0017,2026-02-06,SALE,185.22,SOURCE_A
TXN-A-001164,BR-005,EMP-0004,2026-01-05,SALE,187.75,SOURCE_A
TXN-A-001165,BR-006,EMP-0024,2026-03-13,SALE,539.56,SOURCE_A
TXN-A-001166,BR-002,EMP-0007,2026-04-11,SALE,585.58,SOURCE_A
TXN-A-001167,BR-007,EMP-0005,2026-04-16,SALE,538.09,SOURCE_A
TXN-A-001168,BR-009,EMP-0003,2026-03-06,SALE,203.03,SOURCE_A
TXN-A-001169,BR-010,EMP-0007,2026-03-20,SALE,46.3,SOURCE_A
TXN-A-001170,BR-004,EMP-0006,2026-03-20,SALE,163.76,SOURCE_A
TXN-A-001171,BR-001,EMP-0021,2026-04-25,SALE,360.9,SOURCE_A
TXN-A-001172,BR-003,EMP-0004,2026-04-28,SALE,112.54,SOURCE_A
TXN-A-001173,BR-001,EMP-0011,2026-02-14,SALE,156.23,SOURCE_A
TXN-A-001174,BR-008,EMP-0009,2026-01-04,SALE,106.13,SOURCE_A
TXN-A-001175,BR-004,EMP-0012,2026-02-25,SALE,39.97,SOURCE_A
TXN-A-001176,BR-005,EMP-0008,2026-03-20,SALE,1044.87,SOURCE_A
TXN-A-001177,BR-001,EMP-0006,2026-04-19,SALE,76.21,SOURCE_A
TXN-A-001178,BR-009,EMP-0025,2026-04-18,SALE,249.46,SOURCE_A
TXN-A-001179,BR-005,EMP-0017,2026-03-15,SALE,238.81,SOURCE_A
TXN-A-001180,BR-001,EMP-0006,2026-02-08,SALE,208.91,SOURCE_A
TXN-A-001181,BR-005,EMP-0007,2026-02-19,SALE,527.74,SOURCE_A
TXN-A-001182,BR-002,EMP-0024,2026-01-05,SALE,778.3,SOURCE_A
TXN-A-001183,BR-009,EMP-0026,2026-03-23,SALE,1104.13,SOURCE_A
TXN-A-001184,BR-003,EMP-0001,2026-04-18,SALE,328.51,SOURCE_A
TXN-A-001185,BR-005,EMP-0028,2026-02-26,SALE,164.5,SOURCE_A
TXN-A-001186,BR-003,EMP-0013,2026-02-23,SALE,271.49,SOURCE_A
TXN-A-001187,BR-009,EMP-0016,2026-04-07,SALE,404.0,SOURCE_A
TXN-A-001188,BR-006,EMP-0032,2026-04-02,SALE,73.94,SOURCE_A
TXN-A-001189,BR-010,EMP-0019,2026-04-23,SALE,736.04,SOURCE_A
TXN-A-001190,BR-003,EMP-0022,2026-02-25,SALE,935.07,SOURCE_A
TXN-A-001191,BR-001,EMP-0006,2026-04-02,SALE,101.13,SOURCE_A
TXN-A-001192,BR-010,EMP-0031,2026-02-02,SALE,15.05,SOURCE_A
TXN-A-001193,BR-006,EMP-0016,2026-01-27,SALE,351.46,SOURCE_A
TXN-A-001194,BR-006,EMP-0002,2026-04-15,SALE,71.22,SOURCE_A
TXN-A-001195,BR-010,EMP-0022,2026-03-26,SALE,439.92,SOURCE_A
TXN-A-001196,BR-009,EMP-0017,2026-01-16,SALE,186.35,SOURCE_A
TXN-A-001197,BR-010,EMP-0032,2026-03-03,SALE,267.56,SOURCE_A
TXN-A-001198,BR-007,EMP-0010,2026-02-22,SALE,68.71,SOURCE_A
TXN-A-001199,BR-008,EMP-0030,2026-02-25,SALE,1100.29,SOURCE_A
TXN-A-001200,BR-002,EMP-0029,2026-01-24,SALE,179.84,SOURCE_A
TXN-A-001201,BR-005,EMP-0002,2026-04-06,SALE,94.8,SOURCE_A
TXN-A-001202,BR-002,EMP-0023,2026-02-20,SALE,96.89,SOURCE_A
TXN-A-001203,BR-003,EMP-0018,2026-01-21,SALE,125.15,SOURCE_A
TXN-A-001204,BR-006,EMP-0023,2026-03-26,SALE,276.74,SOURCE_A
TXN-A-001205,BR-010,EMP-0013,2026-03-22,SALE,117.59,SOURCE_A
TXN-A-001206,BR-006,EMP-0005,2026-02-18,SALE,451.29,SOURCE_A
TXN-A-001207,BR-007,EMP-0028,2026-04-19,SALE,330.85,SOURCE_A
TXN-A-001208,BR-010,EMP-0019,2026-04-01,SALE,72.77,SOURCE_A
TXN-A-001209,BR-003,EMP-0029,2026-02-06,SALE,189.06,SOURCE_A
TXN-A-001210,BR-010,EMP-0014,2026-02-06,SALE,121.15,SOURCE_A
TXN-A-001211,BR-004,EMP-0030,2026-04-26,SALE,145.78,SOURCE_A
TXN-A-001212,BR-001,EMP-0011,2026-03-26,SALE,107.32,SOURCE_A
TXN-A-001213,BR-003,EMP-0001,2026-02-16,SALE,88.68,SOURCE_A
TXN-A-001214,BR-008,EMP-0001,2026-04-25,SALE,1107.71,SOURCE_A
TXN-A-001215,BR-008,EMP-0015,2026-04-27,SALE,311.66,SOURCE_A
TXN-A-001216,BR-004,EMP-0008,2026-01-05,SALE,270.47,SOURCE_A
TXN-A-001217,BR-003,EMP-0016,2026-04-08,SALE,597.62,SOURCE_A
TXN-A-001218,BR-003,EMP-0001,2026-02-21,SALE,128.35,SOURCE_A
TXN-A-001219,BR-004,EMP-0007,2026-03-08,SALE,136.03,SOURCE_A
TXN-A-001220,BR-006,EMP-0009,2026-04-07,SALE,409.64,SOURCE_A
TXN-A-001221,BR-010,EMP-0005,2026-04-13,SALE,233.95,SOURCE_A
TXN-A-001222,BR-010,EMP-0016,2026-01-26,SALE,924.96,SOURCE_A
TXN-A-001223,BR-005,EMP-0009,2026-03-09,SALE,488.33,SOURCE_A
TXN-A-001224,BR-001,EMP-0019,2026-02-23,SALE,45.9,SOURCE_A
TXN-A-001225,BR-009,EMP-0005,2026-01-09,SALE,69.1,SOURCE_A
TXN-A-001226,BR-002,EMP-0021,2026-04-21,SALE,404.37,SOURCE_A
TXN-A-001227,BR-001,EMP-0012,2026-03-24,SALE,1002.01,SOURCE_A
TXN-A-001228,BR-001,EMP-0019,2026-03-09,SALE,344.75,SOURCE_A
TXN-A-001229,BR-004,EMP-0028,2026-02-07,SALE,774.76,SOURCE_A
TXN-A-001230,BR-010,EMP-0022,2026-01-13,SALE,171.45,SOURCE_A
TXN-A-001231,BR-007,EMP-0021,2026-02-28,SALE,228.08,SOURCE_A
TXN-A-001232,BR-009,EMP-0010,2026-01-09,SALE,248.09,SOURCE_A
TXN-A-001233,BR-009,EMP-0024,2026-01-23,SALE,850.01,SOURCE_A
TXN-A-001234,BR-005,EMP-0029,2026-02-08,SALE,12.08,SOURCE_A
TXN-A-001235,BR-009,EMP-0015,2026-03-21,SALE,542.19,SOURCE_A
TXN-A-001236,BR-003,EMP-0010,2026-01-19,SALE,54.0,SOURCE_A
TXN-A-001237,BR-003,EMP-0025,2026-03-06,SALE,79.87,SOURCE_A
TXN-A-001238,BR-008,EMP-0028,2026-03-05,SALE,892.06,SOURCE_A
TXN-A-001239,BR-004,EMP-0031,2026-01-15,SALE,217.73,SOURCE_A
TXN-A-001240,BR-005,EMP-0012,2026-01-07,SALE,170.01,SOURCE_A
TXN-A-001241,BR-004,EMP-0008,2026-02-13,SALE,37.38,SOURCE_A
TXN-A-001242,BR-006,EMP-0010,2026-02-18,SALE,803.08,SOURCE_A
TXN-A-001243,BR-006,EMP-0005,2026-03-04,SALE,692.48,SOURCE_A
TXN-A-001244,BR-007,EMP-0005,2026-01-17,SALE,33.99,SOURCE_A
TXN-A-001245,BR-006,EMP-0008,2026-01-28,SALE,104.21,SOURCE_A
TXN-A-001246,BR-005,EMP-0005,2026-03-27,SALE,70.58,SOURCE_A
TXN-A-001247,BR-006,EMP-0001,2026-04-27,SALE,339.12,SOURCE_A
TXN-A-001248,BR-002,EMP-0013,2026-01-26,SALE,86.59,SOURCE_A
TXN-A-001249,BR-001,EMP-0026,2026-03-19,SALE,194.13,SOURCE_A
TXN-A-001250,BR-010,EMP-0021,2026-04-01,SALE,173.56,SOURCE_A
TXN-A-001251,BR-008,EMP-0032,2026-03-23,SALE,82.44,SOURCE_A
TXN-A-001252,BR-010,EMP-0022,2026-04-22,SALE,41.69,SOURCE_A
TXN-A-001253,BR-010,EMP-0015,2026-02-17,SALE,129.16,SOURCE_A
TXN-A-001254,BR-002,EMP-0004,2026-01-05,SALE,651.63,SOURCE_A
TXN-A-001255,BR-006,EMP-0015,2026-04-08,SALE,136.98,SOURCE_A
TXN-A-001256,BR-009,EMP-0024,2026-01-11,SALE,96.06,SOURCE_A
TXN-A-001257,BR-008,EMP-0012,2026-04-27,SALE,272.01,SOURCE_A
TXN-A-001258,BR-009,EMP-0010,2026-01-10,SALE,266.61,SOURCE_A
TXN-A-001259,BR-009,EMP-0018,2026-02-22,SALE,388.77,SOURCE_A
TXN-A-001260,BR-005,EMP-0024,2026-03-17,SALE,211.26,SOURCE_A
TXN-A-001261,BR-002,EMP-0031,2026-03-09,SALE,58.86,SOURCE_A
TXN-A-001262,BR-001,EMP-0006,2026-03-22,SALE,171.15,SOURCE_A
TXN-A-001263,BR-006,EMP-0004,2026-01-24,SALE,142.72,SOURCE_A
TXN-A-001264,BR-006,EMP-0003,2026-01-24,SALE,8.83,SOURCE_A
TXN-A-001265,BR-009,EMP-0030,2026-04-26,SALE,200.94,SOURCE_A
TXN-A-001266,BR-002,EMP-0010,2026-01-02,SALE,139.01,SOURCE_A
TXN-A-001267,BR-006,EMP-0030,2026-01-23,SALE,598.92,SOURCE_A
