line_id,transaction_id,product_id,product_code,barcode,product_name,generic_name,quantity,unit_price,amount,reference_id,source
TXN-A-001823-L3660,TXN-A-001823,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,2.58,64.41,166.18,TXN-B-001783,SOURCE_A
TXN-A-001824-L3662,TXN-A-001824,PRD-0137,PC-AUR0137,2000000013701,AURORA Scissors 100 MG,Scissors 100 MG,2.11,94.03,198.4,TXN-B-001784,SOURCE_A
TXN-A-001825-L3664,TXN-A-001825,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,9.6,44.62,428.35,TXN-B-001785,SOURCE_A
TXN-A-001826-L3666,TXN-A-001826,PRD-0007,PC-ZEN0007,2000000000701,ZENITH Dish Liquid 5000 MAH,Dish Liquid 5000 MAH,5.13,57.78,296.41,TXN-B-001786,SOURCE_A
TXN-A-001827-L3668,TXN-A-001827,PRD-0007,PC-ZEN0007,2000000000701,ZENITH Dish Liquid 5000 MAH,Dish Liquid 5000 MAH,4.04,57.78,233.43,TXN-B-001787,SOURCE_A
TXN-A-001828-L3670,TXN-A-001828,PRD-0042,PC-NEX0042,2000000004204,NEXUS File Folder Pack 500 G,File Folder Pack 500 G,6.21,68.11,422.96,TXN-B-001788,SOURCE_A
TXN-A-001829-L3672,TXN-A-001829,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,9.04,27.25,246.34,TXN-B-001789,SOURCE_A
TXN-A-001830-L3674,TXN-A-001830,PRD-0020,PC-AUR0020,2000000002002,AURORA Air Freshener 200 G,Air Freshener 200 G,1.69,104.22,176.13,TXN-B-001790,SOURCE_A
TXN-A-001831-L3676,TXN-A-001831,PRD-0125,PC-AUR0125,2000000012506,AURORA Sketch Pad 1.5 V,Sketch Pad 1.5 V,1.51,102.96,155.47,TXN-B-001791,SOURCE_A
TXN-A-001832-L3678,TXN-A-001832,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,1.44,71.22,102.56,TXN-B-001792,SOURCE_A
TXN-A-001833-L3680,TXN-A-001833,PRD-0099,PC-NEX0099,2000000009902,NEXUS Cutting Board 500 ML,Cutting Board 500 ML,5.51,112.85,621.8,TXN-B-001793,SOURCE_A
TXN-A-001834-L3682,TXN-A-001834,PRD-0066,PC-NEX0066,2000000006604,NEXUS Charging Dock 5000 MAH,Charging Dock 5000 MAH,7.09,55.19,391.3,TXN-B-001794,SOURCE_A
TXN-A-001835-L3684,TXN-A-001835,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,7.58,27.25,206.56,TXN-B-001795,SOURCE_A
TXN-A-001836-L3686,TXN-A-001836,PRD-0109,PC-ZEN0109,2000000010908,ZENITH Storage Container 20 W,Storage Container 20 W,2.24,89.13,199.65,TXN-B-001796,SOURCE_A
TXN-A-001837-L3688,TXN-A-001837,PRD-0127,PC-ZEN0127,2000000012704,ZENITH Colored Pencil Set 50 G,Colored Pencil Set 50 G,6.27,57.94,363.28,TXN-B-001797,SOURCE_A
TXN-A-001838-L3690,TXN-A-001838,PRD-0119,PC-AUR0119,2000000011905,AURORA Peeler 100 MG,Peeler 100 MG,2.21,13.3,29.39,TXN-B-001798,SOURCE_A
TXN-A-001839-L3692,TXN-A-001839,PRD-0039,PC-NEX0039,2000000003900,NEXUS Desk Organizer 250 ML,Desk Organizer 250 ML,4.33,90.18,390.48,TXN-B-001799,SOURCE_A
TXN-A-001840-L3694,TXN-A-001840,PRD-0045,PC-NEX0045,2000000004501,NEXUS Whiteboard Marker 45 CM,Whiteboard Marker 45 CM,2.4,29.55,70.92,TXN-B-001800,SOURCE_A
TXN-A-001841-L3696,TXN-A-001841,PRD-0012,PC-NEX0012,2000000001203,NEXUS Laundry Detergent 3 V,Laundry Detergent 3 V,5.09,22.27,113.35,TXN-B-001801,SOURCE_A
TXN-A-001842-L3698,TXN-A-001842,PRD-0142,PC-ZEN0142,2000000014203,ZENITH Marker Set 750 ML,Marker Set 750 ML,4.35,33.77,146.9,TXN-B-001802,SOURCE_A
TXN-A-001843-L3700,TXN-A-001843,PRD-0071,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,9.12,17.32,157.96,TXN-B-001803,SOURCE_A
TXN-A-001844-L3702,TXN-A-001844,PRD-0024,PC-NEX0024,2000000002408,NEXUS Floor Polish 100 MG,Floor Polish 100 MG,6.93,75.71,524.67,TXN-B-001804,SOURCE_A
TXN-A-001845-L3704,TXN-A-001845,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,1.84,38.75,71.3,TXN-B-001805,SOURCE_A
TXN-A-001846-L3706,TXN-A-001846,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,1.5,38.75,58.12,TXN-B-001806,SOURCE_A
TXN-A-001847-L3708,TXN-A-001847,PRD-0070,PC-ZEN0070,2000000007007,ZENITH Mouse Pad 200 G,Mouse Pad 200 G,9.88,113.79,1124.25,TXN-B-001807,SOURCE_A
TXN-A-001848-L3710,TXN-A-001848,PRD-0087,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,2.76,116.64,321.93,TXN-B-001808,SOURCE_A
TXN-A-001849-L3712,TXN-A-001849,PRD-0102,PC-NEX0102,2000000010205,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,4.58,58.6,268.39,TXN-B-001809,SOURCE_A
TXN-A-001850-L3714,TXN-A-001850,PRD-0003,PC-NEX0003,2000000000305,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,7.53,116.68,878.6,TXN-B-001810,SOURCE_A
TXN-A-001851-L3716,TXN-A-001851,PRD-0040,PC-ZEN0040,2000000004006,ZENITH File Folder Pack 750 ML,File Folder Pack 750 ML,8.48,112.35,952.73,TXN-B-001811,SOURCE_A
TXN-A-001852-L3718,TXN-A-001852,PRD-0134,PC-AUR0134,2000000013404,AURORA Glue Stick 9 V,Glue Stick 9 V,9.56,77.67,742.53,TXN-B-001812,SOURCE_A
TXN-A-001853-L3720,TXN-A-001853,PRD-0023,PC-AUR0023,2000000002309,AURORA Floor Polish 100 MG,Floor Polish 100 MG,5.16,52.05,268.58,TXN-B-001813,SOURCE_A
TXN-A-001854-L3722,TXN-A-001854,PRD-0139,PC-ZEN0139,2000000013909,ZENITH Eraser Pack 500 G,Eraser Pack 500 G,6.12,45.39,277.79,TXN-B-001814,SOURCE_A
TXN-A-001855-L3724,TXN-A-001855,PRD-0055,PC-ZEN0055,2000000005508,ZENITH Phone Case 250 MG,Phone Case 250 MG,6.02,52.62,316.77,TXN-B-001815,SOURCE_A
TXN-A-001856-L3726,TXN-A-001856,PRD-0113,PC-AUR0113,2000000011301,AURORA Kitchen Towel 20 W,Kitchen Towel 20 W,8.04,71.36,573.73,TXN-B-001816,SOURCE_A
TXN-A-001857-L3728,TXN-A-001857,PRD-0063,PC-NEX0063,2000000006307,NEXUS Battery Pack 10 W,Battery Pack 10 W,6.44,96.31,620.24,TXN-B-001817,SOURCE_A
TXN-A-001858-L3730,TXN-A-001858,PRD-0031,PC-ZEN0031,2000000003108,ZENITH Binder Clip Box 3 V,Binder Clip Box 3 V,7.82,57.71,451.29,TXN-B-001818,SOURCE_A
TXN-A-001859-L3732,TXN-A-001859,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,8.74,31.89,278.72,TXN-B-001819,SOURCE_A
TXN-A-001860-L3734,TXN-A-001860,PRD-0015,PC-NEX0015,2000000001500,NEXUS Fabric Softener 200 G,Fabric Softener 200 G,4.18,47.38,198.05,TXN-B-001820,SOURCE_A
TXN-A-001861-L3736,TXN-A-001861,PRD-0052,PC-ZEN0052,2000000005201,ZENITH Power Adapter 20 W,Power Adapter 20 W,9.21,45.35,417.67,TXN-B-001821,SOURCE_A
TXN-A-001862-L3738,TXN-A-001862,PRD-0049,PC-ZEN0049,2000000004907,ZENITH USB Cable 1 KG,USB Cable 1 KG,4.42,50.47,223.08,TXN-B-001822,SOURCE_A
TXN-A-001863-L3740,TXN-A-001863,PRD-0073,PC-ZEN0073,2000000007304,ZENITH Hand Soap 250 MG,Hand Soap 250 MG,4.06,22.6,91.76,TXN-B-001823,SOURCE_A
TXN-A-001864-L3742,TXN-A-001864,PRD-0142,PC-ZEN0142,2000000014203,ZENITH Marker Set 750 ML,Marker Set 750 ML,5.21,33.77,175.94,TXN-B-001824,SOURCE_A
TXN-A-001865-L3744,TXN-A-001865,PRD-0026,PC-AUR0026,2000000002606,AURORA Ballpoint Pen 250 ML,Ballpoint Pen 250 ML,6.56,26.93,176.66,TXN-B-001825,SOURCE_A
TXN-A-001866-L3746,TXN-A-001866,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,2.98,31.89,95.03,TXN-B-001826,SOURCE_A
TXN-A-001867-L3748,TXN-A-001867,PRD-0121,PC-ZEN0121,2000000012100,ZENITH Notebook 1 L,Notebook 1 L,6.79,21.42,145.44,TXN-B-001827,SOURCE_A
TXN-A-001868-L3750,TXN-A-001868,PRD-0091,PC-ZEN0091,2000000009100,ZENITH Hair Gel 1.5 L,Hair Gel 1.5 L,6.41,87.74,562.41,TXN-B-001828,SOURCE_A
TXN-A-001869-L3752,TXN-A-001869,PRD-0055,PC-ZEN0055,2000000005508,ZENITH Phone Case 250 MG,Phone Case 250 MG,4.84,52.62,254.68,TXN-B-001829,SOURCE_A
TXN-A-001870-L3754,TXN-A-001870,PRD-0069,PC-NEX0069,2000000006901,NEXUS HDMI Cable 1.5 L,HDMI Cable 1.5 L,4.59,45.41,208.43,TXN-B-001830,SOURCE_A
TXN-A-001871-L3756,TXN-A-001871,PRD-0054,PC-NEX0054,2000000005409,NEXUS Power Adapter 500 ML,Power Adapter 500 ML,4.07,16.51,67.2,TXN-B-001831,SOURCE_A
TXN-A-001872-L3758,TXN-A-001872,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,9.77,31.89,311.57,TXN-B-001832,SOURCE_A
TXN-A-001873-L3760,TXN-A-001873,PRD-0058,PC-ZEN0058,2000000005805,ZENITH Screen Protector 3 V,Screen Protector 3 V,4.1,72.97,299.18,TXN-B-001833,SOURCE_A
TXN-A-001874-L3762,TXN-A-001874,PRD-0075,PC-NEX0075,2000000007502,NEXUS Hand Soap 10000 MAH,Hand Soap 10000 MAH,2.57,69.45,178.49,TXN-B-001834,SOURCE_A
TXN-A-001875-L3764,TXN-A-001875,PRD-0106,PC-ZEN0106,2000000010601,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,1.15,23.7,27.25,TXN-B-001835,SOURCE_A
TXN-A-001876-L3766,TXN-A-001876,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,8.37,44.62,373.47,TXN-B-001836,SOURCE_A
TXN-A-001877-L3768,TXN-A-001877,PRD-0101,PC-AUR0101,2000000010106,AURORA Mixing Bowl Set 100 MG,Mixing Bowl Set 100 MG,3.79,113.58,430.47,TXN-B-001837,SOURCE_A
TXN-A-001878-L3770,TXN-A-001878,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,7.67,2.08,15.95,TXN-B-001838,SOURCE_A
TXN-A-001879-L3772,TXN-A-001879,PRD-0137,PC-AUR0137,2000000013701,AURORA Scissors 100 MG,Scissors 100 MG,1.57,94.03,147.63,TXN-B-001839,SOURCE_A
TXN-A-001880-L3774,TXN-A-001880,PRD-0074,PC-AUR0074,2000000007403,AURORA Hand Soap 1.5 V,Hand Soap 1.5 V,7.75,72.37,560.87,TXN-B-001840,SOURCE_A
TXN-A-001881-L3776,TXN-A-001881,PRD-0125,PC-AUR0125,2000000012506,AURORA Sketch Pad 1.5 V,Sketch Pad 1.5 V,3.58,102.96,368.6,TXN-B-001841,SOURCE_A
TXN-A-001882-L3778,TXN-A-001882,PRD-0057,PC-NEX0057,2000000005706,NEXUS Phone Case 1 L,Phone Case 1 L,3.93,31.73,124.7,TXN-B-001842,SOURCE_A
TXN-A-001883-L3780,TXN-A-001883,PRD-0014,PC-AUR0014,2000000001401,AURORA Fabric Softener 250 MG,Fabric Softener 250 MG,7.31,111.99,818.65,TXN-B-001843,SOURCE_A
TXN-A-001884-L3782,TXN-A-001884,PRD-0145,PC-ZEN0145,2000000014500,ZENITH Screwdriver Set 10 W,Screwdriver Set 10 W,5.44,31.94,173.75,TXN-B-001844,SOURCE_A
TXN-A-001885-L3784,TXN-A-001885,PRD-0059,PC-AUR0059,2000000005904,AURORA Screen Protector 45 CM,Screen Protector 45 CM,4.29,61.8,265.12,TXN-B-001845,SOURCE_A
TXN-A-001886-L3786,TXN-A-001886,PRD-0063,PC-NEX0063,2000000006307,NEXUS Battery Pack 10 W,Battery Pack 10 W,3.03,96.31,291.82,TXN-B-001846,SOURCE_A
TXN-A-001887-L3788,TXN-A-001887,PRD-0143,PC-AUR0143,2000000014302,AURORA Marker Set 10 IN,Marker Set 10 IN,9.02,13.47,121.5,TXN-B-001847,SOURCE_A
TXN-A-001888-L3790,TXN-A-001888,PRD-0041,PC-AUR0041,2000000004105,AURORA File Folder Pack 9 V,File Folder Pack 9 V,8.09,59.18,478.77,TXN-B-001848,SOURCE_A
TXN-A-001889-L3792,TXN-A-001889,PRD-0039,PC-NEX0039,2000000003900,NEXUS Desk Organizer 250 ML,Desk Organizer 250 ML,5.15,90.18,464.43,TXN-B-001849,SOURCE_A
TXN-A-001890-L3794,TXN-A-001890,PRD-0127,PC-ZEN0127,2000000012704,ZENITH Colored Pencil Set 50 G,Colored Pencil Set 50 G,6.48,57.94,375.45,TXN-B-001850,SOURCE_A
TXN-A-001891-L3796,TXN-A-001891,PRD-0042,PC-NEX0042,2000000004204,NEXUS File Folder Pack 500 G,File Folder Pack 500 G,5.83,68.11,397.08,TXN-B-001851,SOURCE_A
TXN-A-001892-L3798,TXN-A-001892,PRD-0140,PC-AUR0140,2000000014005,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,7.54,111.85,843.35,TXN-B-001852,SOURCE_A
TXN-A-001893-L3800,TXN-A-001893,PRD-0055,PC-ZEN0055,2000000005508,ZENITH Phone Case 250 MG,Phone Case 250 MG,5.39,52.62,283.62,TXN-B-001853,SOURCE_A
TXN-A-001894-L3802,TXN-A-001894,PRD-0105,PC-NEX0105,2000000010502,NEXUS Measuring Cup 100 G,Measuring Cup 100 G,3.16,109.25,345.23,TXN-B-001854,SOURCE_A
TXN-A-001895-L3804,TXN-A-001895,PRD-0126,PC-NEX0126,2000000012605,NEXUS Sketch Pad 250 ML,Sketch Pad 250 ML,8.27,82.01,678.22,TXN-B-001855,SOURCE_A
TXN-A-001896-L3806,TXN-A-001896,PRD-0135,PC-NEX0135,2000000013503,NEXUS Glue Stick 5000 MAH,Glue Stick 5000 MAH,8.02,27.9,223.76,TXN-B-001856,SOURCE_A
TXN-A-001897-L3808,TXN-A-001897,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,4.91,97.97,481.03,TXN-B-001857,SOURCE_A
TXN-A-001898-L3810,TXN-A-001898,PRD-0013,PC-ZEN0013,2000000001302,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,3.26,9.65,31.46,TXN-B-001858,SOURCE_A
TXN-A-001899-L3812,TXN-A-001899,PRD-0118,PC-ZEN0118,2000000011806,ZENITH Peeler 750 ML,Peeler 750 ML,8.55,28.05,239.83,TXN-B-001859,SOURCE_A
TXN-A-001900-L3814,TXN-A-001900,PRD-0122,PC-AUR0122,2000000012209,AURORA Notebook 5000 MAH,Notebook 5000 MAH,3.16,31.9,100.8,TXN-B-001860,SOURCE_A
TXN-A-001901-L3816,TXN-A-001901,PRD-0088,PC-ZEN0088,2000000008806,ZENITH Face Cream 30 CM,Face Cream 30 CM,3.78,2.66,10.05,TXN-B-001861,SOURCE_A
TXN-A-001902-L3818,TXN-A-001902,PRD-0137,PC-AUR0137,2000000013701,AURORA Scissors 100 MG,Scissors 100 MG,5.22,94.03,490.84,TXN-B-001862,SOURCE_A
TXN-A-001903-L3820,TXN-A-001903,PRD-0116,PC-AUR0116,2000000011608,AURORA Can Opener 500 MG,Can Opener 500 MG,4.38,80.59,352.98,TXN-B-001863,SOURCE_A
TXN-A-001904-L3822,TXN-A-001904,PRD-0138,PC-NEX0138,2000000013800,NEXUS Scissors 500 MG,Scissors 500 MG,8.84,96.35,851.73,TXN-B-001864,SOURCE_A
TXN-A-001905-L3824,TXN-A-001905,PRD-0141,PC-NEX0141,2000000014104,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,9.55,34.77,332.05,TXN-B-001865,SOURCE_A
TXN-A-001906-L3826,TXN-A-001906,PRD-0017,PC-AUR0017,2000000001708,AURORA Surface Wipes 9 V,Surface Wipes 9 V,4.42,80.73,356.83,TXN-B-001866,SOURCE_A
TXN-A-001907-L3828,TXN-A-001907,PRD-0098,PC-AUR0098,2000000009803,AURORA Cutting Board 10 IN,Cutting Board 10 IN,9.02,17.09,154.15,TXN-B-001867,SOURCE_A
TXN-A-001908-L3830,TXN-A-001908,PRD-0001,PC-ZEN0001,2000000000107,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,6.17,34.59,213.42,TXN-B-001868,SOURCE_A
TXN-A-001909-L3832,TXN-A-001909,PRD-0039,PC-NEX0039,2000000003900,NEXUS Desk Organizer 250 ML,Desk Organizer 250 ML,7.95,90.18,716.93,TXN-B-001869,SOURCE_A
TXN-A-001910-L3834,TXN-A-001910,PRD-0118,PC-ZEN0118,2000000011806,ZENITH Peeler 750 ML,Peeler 750 ML,4.51,28.05,126.51,TXN-B-001870,SOURCE_A
TXN-A-001911-L3836,TXN-A-001911,PRD-0036,PC-NEX0036,2000000003603,NEXUS Stapler 1.5 L,Stapler 1.5 L,8.47,113.16,958.47,TXN-B-001871,SOURCE_A
TXN-A-001912-L3838,TXN-A-001912,PRD-0054,PC-NEX0054,2000000005409,NEXUS Power Adapter 500 ML,Power Adapter 500 ML,9.09,16.51,150.08,TXN-B-001872,SOURCE_A
TXN-A-001913-L3840,TXN-A-001913,PRD-0040,PC-ZEN0040,2000000004006,ZENITH File Folder Pack 750 ML,File Folder Pack 750 ML,9.94,112.35,1116.76,TXN-B-001873,SOURCE_A
TXN-A-001914-L3842,TXN-A-001914,PRD-0091,PC-ZEN0091,2000000009100,ZENITH Hair Gel 1.5 L,Hair Gel 1.5 L,6.59,87.74,578.21,TXN-B-001874,SOURCE_A
TXN-A-001915-L3844,TXN-A-001915,PRD-0097,PC-ZEN0097,2000000009704,ZENITH Cutting Board 5 W,Cutting Board 5 W,4.56,15.99,72.91,TXN-B-001875,SOURCE_A
TXN-A-001916-L3846,TXN-A-001916,PRD-0100,PC-ZEN0100,2000000010007,ZENITH Mixing Bowl Set 250 ML,Mixing Bowl Set 250 ML,3.33,63.15,210.29,TXN-B-001876,SOURCE_A
TXN-A-001917-L3848,TXN-A-001917,PRD-0132,PC-NEX0132,2000000013206,NEXUS Ruler Set 60 CM,Ruler Set 60 CM,8.41,20.73,174.34,TXN-B-001877,SOURCE_A
TXN-A-001918-L3850,TXN-A-001918,PRD-0041,PC-AUR0041,2000000004105,AURORA File Folder Pack 9 V,File Folder Pack 9 V,8.34,59.18,493.56,TXN-B-001878,SOURCE_A
TXN-A-001919-L3852,TXN-A-001919,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,5.54,27.78,153.9,TXN-B-001879,SOURCE_A
TXN-A-001920-L3854,TXN-A-001920,PRD-0033,PC-NEX0033,2000000003306,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,6.84,21.96,150.21,TXN-B-001880,SOURCE_A
TXN-A-001921-L3856,TXN-A-001921,PRD-0117,PC-NEX0117,2000000011707,NEXUS Can Opener 5 W,Can Opener 5 W,1.04,60.46,62.88,TXN-B-001881,SOURCE_A
TXN-A-001922-L3858,TXN-A-001922,PRD-0087,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,4.69,116.64,547.04,TXN-B-001882,SOURCE_A
TXN-A-001923-L3860,TXN-A-001923,PRD-0135,PC-NEX0135,2000000013503,NEXUS Glue Stick 5000 MAH,Glue Stick 5000 MAH,4.21,27.9,117.46,TXN-B-001883,SOURCE_A
TXN-A-001924-L3862,TXN-A-001924,PRD-0144,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,4.09,40.05,163.8,TXN-B-001884,SOURCE_A
TXN-A-001925-L3864,TXN-A-001925,PRD-0139,PC-ZEN0139,2000000013909,ZENITH Eraser Pack 500 G,Eraser Pack 500 G,1.47,45.39,66.72,TXN-B-001885,SOURCE_A
TXN-A-001926-L3866,TXN-A-001926,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,2.54,97.97,248.84,TXN-B-001886,SOURCE_A
TXN-A-001927-L3868,TXN-A-001927,PRD-0043,PC-ZEN0043,2000000004303,ZENITH Whiteboard Marker 20 W,Whiteboard Marker 20 W,4.88,56.59,276.16,TXN-B-001887,SOURCE_A
TXN-A-001928-L3870,TXN-A-001928,PRD-0108,PC-NEX0108,2000000010809,NEXUS Spatula Set 500 MG,Spatula Set 500 MG,3.81,103.62,394.79,TXN-B-001888,SOURCE_A
TXN-A-001929-L3872,TXN-A-001929,PRD-0054,PC-NEX0054,2000000005409,NEXUS Power Adapter 500 ML,Power Adapter 500 ML,2.73,16.51,45.07,TXN-B-001889,SOURCE_A
TXN-A-001930-L3874,TXN-A-001930,PRD-0008,PC-AUR0008,2000000000800,AURORA Dish Liquid 10000 MAH,Dish Liquid 10000 MAH,3.28,111.86,366.9,TXN-B-001890,SOURCE_A
TXN-A-001931-L3876,TXN-A-001931,PRD-0066,PC-NEX0066,2000000006604,NEXUS Charging Dock 5000 MAH,Charging Dock 5000 MAH,2.2,55.19,121.42,TXN-B-001891,SOURCE_A
TXN-A-001932-L3878,TXN-A-001932,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,3.94,27.25,107.36,TXN-B-001892,SOURCE_A
TXN-A-001933-L3880,TXN-A-001933,PRD-0041,PC-AUR0041,2000000004105,AURORA File Folder Pack 9 V,File Folder Pack 9 V,3.82,59.18,226.07,TXN-B-001893,SOURCE_A
TXN-A-001934-L3882,TXN-A-001934,PRD-0084,PC-NEX0084,2000000008400,NEXUS Toothpaste 15 W,Toothpaste 15 W,2.8,33.06,92.57,TXN-B-001894,SOURCE_A
TXN-A-001935-L3884,TXN-A-001935,PRD-0116,PC-AUR0116,2000000011608,AURORA Can Opener 500 MG,Can Opener 500 MG,4.72,80.59,380.38,TXN-B-001895,SOURCE_A
TXN-A-001936-L3886,TXN-A-001936,PRD-0128,PC-AUR0128,2000000012803,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,4.96,24.7,122.51,TXN-B-001896,SOURCE_A
TXN-A-001937-L3888,TXN-A-001937,PRD-0024,PC-NEX0024,2000000002408,NEXUS Floor Polish 100 MG,Floor Polish 100 MG,2.78,75.71,210.47,TXN-B-001897,SOURCE_A
TXN-A-001938-L3890,TXN-A-001938,PRD-0022,PC-ZEN0022,2000000002200,ZENITH Floor Polish 2000 MAH,Floor Polish 2000 MAH,1.09,5.92,6.45,TXN-B-001898,SOURCE_A
TXN-A-001939-L3892,TXN-A-001939,PRD-0010,PC-ZEN0010,2000000001005,ZENITH Laundry Detergent 1.5 V,Laundry Detergent 1.5 V,1.94,25.3,49.08,TXN-B-001899,SOURCE_A
TXN-A-001940-L3894,TXN-A-001940,PRD-0112,PC-ZEN0112,2000000011202,ZENITH Kitchen Towel 30 CM,Kitchen Towel 30 CM,3.31,100.54,332.79,TXN-B-001900,SOURCE_A
TXN-A-001941-L3896,TXN-A-001941,PRD-0022,PC-ZEN0022,2000000002200,ZENITH Floor Polish 2000 MAH,Floor Polish 2000 MAH,3.99,5.92,23.62,TXN-B-001901,SOURCE_A
TXN-A-001942-L3898,TXN-A-001942,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,4.47,12.26,54.8,TXN-B-001902,SOURCE_A
TXN-A-001943-L3900,TXN-A-001943,PRD-0121,PC-ZEN0121,2000000012100,ZENITH Notebook 1 L,Notebook 1 L,4.85,21.42,103.89,TXN-B-001903,SOURCE_A
TXN-A-001944-L3902,TXN-A-001944,PRD-0059,PC-AUR0059,2000000005904,AURORA Screen Protector 45 CM,Screen Protector 45 CM,2.68,61.8,165.62,TXN-B-001904,SOURCE_A
TXN-A-001945-L3904,TXN-A-001945,PRD-0013,PC-ZEN0013,2000000001302,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,2.95,9.65,28.47,TXN-B-001905,SOURCE_A
TXN-A-001946-L3906,TXN-A-001946,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,3.03,97.97,296.85,TXN-B-001906,SOURCE_A
TXN-A-001947-L3908,TXN-A-001947,PRD-0120,PC-NEX0120,2000000012001,NEXUS Peeler 30 CM,Peeler 30 CM,2.88,95.85,276.05,TXN-B-001907,SOURCE_A
TXN-A-001948-L3910,TXN-A-001948,PRD-0102,PC-NEX0102,2000000010205,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,2.42,58.6,141.81,TXN-B-001908,SOURCE_A
TXN-A-001949-L3912,TXN-A-001949,PRD-0026,PC-AUR0026,2000000002606,AURORA Ballpoint Pen 250 ML,Ballpoint Pen 250 ML,3.95,26.93,106.37,TXN-B-001909,SOURCE_A
TXN-A-001950-L3914,TXN-A-001950,PRD-0043,PC-ZEN0043,2000000004303,ZENITH Whiteboard Marker 20 W,Whiteboard Marker 20 W,1.04,56.59,58.85,TXN-B-001910,SOURCE_A
TXN-A-001951-L3916,TXN-A-001951,PRD-0061,PC-ZEN0061,2000000006109,ZENITH Battery Pack 200 G,Battery Pack 200 G,3.4,64.09,217.91,TXN-B-001911,SOURCE_A
TXN-A-001952-L3918,TXN-A-001952,PRD-0040,PC-ZEN0040,2000000004006,ZENITH File Folder Pack 750 ML,File Folder Pack 750 ML,1.99,112.35,223.58,TXN-B-001912,SOURCE_A
TXN-A-001953-L3920,TXN-A-001953,PRD-0036,PC-NEX0036,2000000003603,NEXUS Stapler 1.5 L,Stapler 1.5 L,2.16,113.16,244.43,TXN-B-001913,SOURCE_A
TXN-A-001954-L3922,TXN-A-001954,PRD-0125,PC-AUR0125,2000000012506,AURORA Sketch Pad 1.5 V,Sketch Pad 1.5 V,3.05,102.96,314.03,TXN-B-001914,SOURCE_A
TXN-A-001955-L3924,TXN-A-001955,PRD-0074,PC-AUR0074,2000000007403,AURORA Hand Soap 1.5 V,Hand Soap 1.5 V,1.72,72.37,124.48,TXN-B-001915,SOURCE_A
TXN-A-001956-L3926,TXN-A-001956,PRD-0087,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,2.11,116.64,246.11,TXN-B-001916,SOURCE_A
TXN-A-001957-L3928,TXN-A-001957,PRD-0052,PC-ZEN0052,2000000005201,ZENITH Power Adapter 20 W,Power Adapter 20 W,3.4,45.35,154.19,TXN-B-001917,SOURCE_A
